X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
2447.0,79.0,5.0,0.0,0.0,376.0,226.0,231.0,139.0,1282.0,0.72,-167.0, FC14, CA26,Carrot
2149.0,68.0,9.0,0.0,0.0,916.0,229.0,223.0,126.0,819.0,0.05,551.0, FC14, CA34,Carrot
2751.0,72.0,24.0,301.0,74.0,306.0,239.0,187.0,66.0,2053.0,0.28,599.0, FC11, CA49,Melon
2733.0,116.19793229354879,19.0,95.0,26.0,212.0,173.0,211.0,176.0,711.0,0.58,-816.0, FC11, CA50,Apple
2720.0,85.0,28.0,150.0,70.0,153.0,246.0,180.0,43.0,1860.0,0.82,-916.0, FC11, CA50,Melon
2417.0,36.0,19.0,371.0,229.0,914.0,215.0,194.0,107.0,1127.0,0.38,662.0, FC14, CA21,Berry
2786.0,90.0,33.0,210.0,135.0,210.0,248.0,170.0,24.0,2191.0,0.87,-208.0, FC11, CA50,Melon
2747.0,52.0,21.0,124.0,60.0,127.0,225.0,189.0,87.0,1235.0,0.07,-971.0, FC11, CA49,Melon
2724.0,95.0,26.0,120.0,72.0,150.0,250.0,192.0,54.0,1159.0,0.68,-213.0, FC11, CA50,Melon
1874.0,18.0,14.0,0.0,0.0,90.0,208.0,209.0,135.0,793.0,0.7,-612.0, FC14, CA25,Mango
2803.0,57.0,32.0,323.0,136.0,342.0,223.0,157.0,45.0,1851.0,0.77,-915.0, FC11, CA49,Melon
2248.0,303.0,31.0,95.0,37.0,1342.0,120.0,208.0,220.0,691.0,0.23,-772.0, FC14, CA30,Berry
2199.0,119.0,33.0,190.0,121.0,644.0,254.0,191.0,35.0,108.0,0.34,-441.0, FC14, CA23,Carrot
2726.0,27.0,9.0,518.0,104.0,2503.0,217.0,221.0,140.0,1561.0,0.39,764.0, FC13, CA52,Melon
2752.0,203.0,18.0,212.0,56.0,899.0,208.0,253.0,174.0,1964.0,0.39,991.0, FC13, CA24,Melon
2799.0,232.0,20.0,108.0,37.0,981.0,183.0,253.0,203.0,1677.0,0.08,-669.0, FC13, CA33,Melon
2082.0,130.0,36.0,42.0,27.0,330.0,251.0,195.0,39.0,601.0,0.77,808.0, FC14, CA21,Berry
2698.0,80.0,11.0,0.0,0.0,2164.0,234.0,221.0,118.0,2553.0,0.14,788.0, FC13, CA31,Melon
2117.0,38.0,32.0,228.0,108.0,402.0,203.0,154.0,66.0,408.0,0.75,-750.0, FC14, CA26,Berry
2109.0,97.0,15.0,0.0,0.0,1307.0,244.0,216.0,98.0,930.0,0.96,-866.0, FC14, CA21,Carrot
2504.0,208.0,10.0,150.0,21.0,1032.0,213.0,250.0,172.0,993.0,0.45,546.0, FC13, CA24,Berry
3319.0,165.0,11.0,228.0,17.0,3911.0,230.0,244.0,144.0,2509.0,0.23,-795.0, FC11, CA58,Peach
3007.0,323.0,5.0,124.0,0.0,722.0,207.0,235.0,166.0,1507.0,0.1,417.0, FC12, CA43,Apple
3366.0,305.0,10.0,90.0,13.0,2700.0,194.0,235.0,181.0,2330.0,0.57,107.0, FC11, CA59,Peach
2368.0,76.0,12.0,0.0,0.0,1167.0,234.0,218.0,114.0,700.0,0.23,-675.0, FC14, CA26,Carrot
2734.0,4.0,16.0,180.0,21.0,2542.0,198.0,208.0,146.0,376.0,0.4,-720.0, FC13, CA51,Melon
2792.0,134.0,22.0,182.0,-30.0,720.0,249.0,223.0,91.0,360.0,0.2,-563.0, FC11, CA50,Melon
2753.0,103.0,20.0,108.0,24.0,2813.0,249.0,210.0,80.0,2123.0,0.92,-57.0, FC11, CA49,Melon
2863.0,231.0,6.0,300.0,98.0,2106.0,210.0,246.0,173.0,765.0,0.91,463.0, FC13, CA51,Melon
2257.0,342.0,2.0,0.0,0.0,1566.0,214.0,235.0,159.0,1074.0,0.4,425.0, FC14, CA37,Carrot
2788.0,13.0,16.0,30.0,8.0,4126.0,203.0,206.0,137.0,5396.0,0.15,-620.0, FC11, CA49,Orange
3246.0,6.0,10.0,124.0,20.0,5998.0,208.0,222.0,150.0,510.0,0.66,185.0, FC11, CA42,Apple
3121.0,288.0,8.0,127.0,0.0,4585.0,197.0,239.0,182.0,3304.0,0.96,-418.0, FC11, CA49,Apple
3542.0,315.0,31.0,255.0,130.0,3218.0,124.0,198.0,206.0,1448.0,0.93,-424.0, FC11, CA60,Apple
2128.0,27.0,9.0,0.0,0.0,1154.0,217.0,221.0,140.0,1448.0,0.17,610.0, FC14, CA37,Carrot
2852.0,118.0,28.0,212.0,111.0,2128.0,254.0,202.0,55.0,514.0,0.05,-750.0, FC13, CA33,Melon
3202.0,149.71129147891725,10.0,576.0,79.0,1384.0,195.0,245.0,189.0,2301.0,0.43,-904.0, FC13, CA53,Apple
1977.0,42.0,33.0,256.0,128.0,228.0,205.0,149.0,55.0,752.0,0.98,920.0, FC14, CA25,Mango
2274.0,75.0,30.0,323.0,202.0,595.0,239.0,168.0,37.0,255.0,0.26,149.0, FC14, CA23,Carrot
3244.0,56.0,16.0,618.0,76.0,3865.0,229.0,204.0,104.0,2225.0,0.65,515.0, FC11, CA60,Apple
2106.0,148.0,21.0,30.0,3.0,630.0,243.0,233.0,109.0,671.0,0.43,-541.0, FC14, CA26,Berry
2295.0,90.71723347405322,37.0,390.0,217.0,616.0,188.0,135.0,56.0,319.0,0.5,-432.0, FC14, CA30,Berry
3221.0,79.0,16.0,618.0,20.0,3968.0,239.0,210.0,96.0,2868.0,0.43,411.0, FC11, CA43,Apple
2211.0,146.0,32.0,42.0,28.0,1230.0,244.0,217.0,75.0,1061.0,0.29,524.0, FC14, CA23,Carrot
2587.0,202.81175544268353,16.0,182.0,28.0,1506.0,243.0,233.0,114.0,2393.0,0.86,201.0, FC13, CA24,Berry
2481.0,59.0,8.0,0.0,0.0,443.0,227.0,223.0,130.0,1248.0,0.2,398.0, FC14, CA26,Carrot
2187.0,326.0,7.0,42.0,6.0,1087.0,202.0,232.0,169.0,1214.0,0.71,808.0, FC14, CA24,Carrot
2238.0,139.0,20.0,30.0,8.0,1418.0,246.0,229.0,102.0,571.0,0.25,814.0, FC14, CA21,Carrot
2699.0,310.0,20.0,30.0,12.0,1358.0,163.0,223.0,198.0,1396.0,0.04,645.0, FC13, CA40,Apple
2183.0,330.0,25.0,180.0,58.0,552.0,153.0,201.0,182.0,212.0,0.72,-777.0, FC14, CA30,Mango
2793.0,119.0,17.0,30.0,-2.0,2810.0,247.0,222.0,97.0,2274.0,0.1,356.0, FC11, CA49,Melon
2948.0,54.0,13.0,497.0,-4.0,2067.0,227.0,211.0,114.0,2927.0,0.07,-663.0, FC13, CA43,Apple
2376.0,313.0,22.0,85.0,32.0,361.0,154.0,217.0,200.0,807.0,0.9,569.0, FC14, CA30,Berry
3138.0,171.0,5.0,0.0,0.0,2289.0,223.0,242.0,154.0,2727.0,0.27,40.0, FC11, CA43,Peach
2147.0,116.0,22.0,30.0,11.0,1355.0,251.0,213.0,77.0,708.0,0.77,618.0, FC14, CA23,Carrot
2905.0,329.0,1.0,30.0,-3.0,4948.0,215.0,237.0,159.0,1714.0,0.19,-214.0, FC11, CA43,Melon
2339.0,114.0,23.0,297.0,142.0,872.0,252.0,209.0,71.0,1465.0,0.97,180.0, FC14, CA23,Carrot
3342.0,81.51800395881304,16.0,677.0,60.0,2280.0,240.0,210.0,95.0,2134.0,0.43,585.0, FC11, CA60,Apple
2034.0,38.77082462689789,22.0,30.0,-2.0,547.0,228.0,188.0,83.0,524.0,0.33,465.0, FC14, CA30,Carrot
2799.0,121.0,21.0,120.0,48.0,2102.0,250.0,218.0,85.0,850.0,0.78,798.0, FC13, CA33,Melon
2777.0,85.0,15.0,60.0,-9.0,564.0,240.0,214.0,100.0,242.0,0.86,486.0, FC11, CA50,Melon
2178.0,97.0,13.0,0.0,0.0,658.0,241.0,221.0,108.0,1318.0,0.8,35.0, FC14, CA21,Carrot
2655.0,283.73599149181143,8.0,0.0,0.0,1441.0,203.0,228.0,164.0,1290.0,0.88,-495.0, FC13, CA40,Mango
2816.0,162.0,21.0,309.0,-6.0,660.0,235.0,240.0,125.0,510.0,0.31,-699.0, FC11, CA50,Melon
3042.0,84.0,21.0,120.0,41.0,2016.0,245.0,199.0,73.0,2958.0,0.91,-264.0, FC13, CA53,Apple
2841.0,82.0,18.0,319.0,154.0,335.0,242.0,205.0,86.0,1450.0,0.56,495.0, FC11, CA50,Melon
3095.0,315.0,5.0,30.0,4.0,1279.0,206.0,236.0,168.0,1521.0,0.05,-284.0, FC12, CA44,Apple
2218.0,329.0,13.0,382.0,159.0,467.0,187.0,223.0,175.0,365.0,0.16,-775.0, FC14, CA22,Berry
2379.0,54.0,2.0,426.0,154.0,558.0,220.0,234.0,150.0,1774.0,0.17,-204.0, FC14, CA26,Carrot
3294.0,83.0,17.0,365.0,60.0,3724.0,241.0,208.0,91.0,1634.0,0.06,-166.0, FC11, CA59,Peach
2738.0,210.5515648752633,12.0,30.0,7.0,1506.0,188.0,244.0,195.0,2461.0,0.75,17.0, FC11, CA49,Melon
2780.0,145.45704579720496,16.0,525.0,146.0,2711.0,242.0,234.0,116.0,1994.0,0.25,328.0, FC13, CA30,Melon
3333.0,348.0,16.0,0.0,0.0,4336.0,187.0,211.0,161.0,4055.0,0.28,-897.0, FC11, CA58,Peach
3115.0,106.0,7.0,0.0,0.0,1020.0,232.0,232.0,132.0,1831.0,1.0,113.0, FC11, CA43,Apple
3365.0,102.0,16.0,218.0,1.0,2502.0,245.0,218.0,98.0,2508.0,0.16,-477.0, FC11, CA59,Peach
2688.0,51.0,10.0,402.0,4.0,750.0,225.0,218.0,126.0,323.0,0.76,-800.0, FC13, CA30,Berry
2680.0,49.0,9.0,67.0,9.0,2089.0,224.0,221.0,131.0,1850.0,0.15,-861.0, FC13, CA30,Melon
2449.0,345.0,18.0,60.0,17.0,782.0,181.0,208.0,164.0,1341.0,0.29,-438.0, FC14, CA26,Berry
3154.0,144.0,11.0,120.0,18.0,2427.0,236.0,238.0,132.0,2881.0,0.34,92.0, FC11, CA49,Peach
2390.0,146.0,23.0,95.0,36.0,120.0,244.0,230.0,102.0,638.0,0.41,-8.0, FC14, CA24,Berry
2040.0,288.0,7.0,30.0,-3.0,716.0,201.0,240.0,178.0,684.0,0.7,449.0, FC14, CA37,Carrot
3275.0,61.0,7.0,30.0,0.0,3814.0,226.0,225.0,133.0,3774.0,0.15,-333.0, FC11, CA58,Peach
2316.0,126.0,27.0,228.0,119.0,774.0,253.0,211.0,67.0,1537.0,0.22,-627.0, FC14, CA23,Carrot
2742.0,297.0,29.0,295.0,168.0,1333.0,127.0,216.0,223.0,967.0,0.71,-807.0, FC13, CA53,Mango
3096.0,160.0,15.0,85.0,16.0,6156.0,234.0,242.0,135.0,2310.0,0.57,-393.0, FC11, CA49,Apple
2728.0,259.0,14.0,30.0,7.0,1608.0,187.0,247.0,199.0,1110.0,0.19,866.0, FC13, CA43,Melon
2840.0,178.0,12.0,836.0,62.0,2287.0,225.0,247.0,152.0,1620.0,0.44,281.0, FC13, CA33,Melon
2625.0,189.0,10.0,60.0,-4.0,2184.0,221.0,248.0,160.0,2546.0,0.28,-665.0, FC13, CA24,Melon
2189.0,114.0,27.0,0.0,0.0,1464.0,254.0,200.0,55.0,525.0,0.46,94.0, FC14, CA22,Carrot
2429.0,182.0,28.0,150.0,71.0,485.0,216.0,245.0,143.0,1113.0,0.2,782.0, FC14, CA24,Berry
2136.0,39.0,28.0,30.0,-3.0,564.0,208.0,167.0,78.0,636.0,0.89,834.0, FC14, CA30,Berry
1974.0,125.0,22.0,85.0,21.0,124.0,250.0,219.0,86.0,390.0,0.93,-84.0, FC14, CA21,Berry
2555.0,52.0,8.0,120.0,12.0,1532.0,225.0,223.0,133.0,1570.0,0.31,666.0, FC13, CA22,Melon
2739.0,340.0,6.0,0.0,0.0,1146.0,207.0,231.0,163.0,2239.0,0.1,-134.0, FC13, CA37,Melon
2364.0,86.0,32.0,362.0,74.0,743.0,246.0,168.0,25.0,351.0,0.47,212.0, FC14, CA23,Carrot
2336.0,308.0,31.0,234.0,125.0,648.0,119.0,203.0,215.0,1734.0,0.21,647.0, FC14, CA30,Berry
2600.0,108.0,12.0,60.0,0.0,2037.0,240.0,226.0,114.0,2151.0,0.08,-668.0, FC13, CA31,Berry
2593.0,202.0,23.0,277.0,54.0,1441.0,202.0,253.0,175.0,2017.0,0.64,-876.0, FC13, CA24,Berry
2239.0,341.0,17.0,295.0,104.0,1176.0,183.0,213.0,168.0,666.0,0.87,-381.0, FC14, CA26,Berry
2498.0,324.0,2.0,335.0,55.0,42.0,214.0,236.0,160.0,1698.0,0.51,-895.0, FC14, CA26,Berry
2324.0,68.41597557488706,30.0,242.0,180.0,1101.0,165.0,170.0,130.0,1398.0,0.37,-638.0, FC14, CA30,Berry
2041.0,327.0,33.0,60.0,43.0,108.0,122.0,182.0,189.0,474.0,0.01,152.0, FC14, CA30,Berry
2311.0,34.0,11.0,0.0,0.0,1205.0,219.0,216.0,132.0,1369.0,0.0,-380.0, FC14, CA30,Carrot
2829.0,28.0,15.0,95.0,4.0,1396.0,213.0,207.0,127.0,983.0,0.92,-257.0, FC13, CA43,Melon
2356.0,117.0,21.0,339.0,159.0,876.0,251.0,215.0,81.0,1473.0,0.73,184.0, FC14, CA26,Carrot
2860.0,276.0,33.0,60.0,33.0,5292.0,115.0,226.0,240.0,4759.0,0.67,-756.0, FC11, CA44,Orange
3278.0,84.0,10.0,85.0,14.0,4186.0,234.0,224.0,121.0,808.0,0.34,13.0, FC11, CA58,Apple
2965.0,26.0,22.0,450.0,224.0,1874.0,204.0,188.0,112.0,700.0,0.83,497.0, FC13, CA33,Melon
3050.0,30.0,19.0,277.0,75.0,1307.0,211.0,196.0,115.0,484.0,0.35,-785.0, FC13, CA44,Apple
2175.0,152.0,31.0,30.0,17.0,1465.0,240.0,223.0,88.0,830.0,0.42,380.0, FC14, CA23,Carrot
2943.0,169.0,1.0,60.0,-2.0,5460.0,220.0,239.0,156.0,2147.0,0.06,-385.0, FC11, CA43,Apple
2929.0,167.0,21.0,212.0,37.0,350.0,232.0,242.0,131.0,890.0,0.04,299.0, FC13, CA33,Melon
3083.0,357.0,20.0,127.0,39.0,4411.0,184.0,199.0,149.0,2843.0,0.39,294.0, FC11, CA49,Apple
2635.0,26.0,21.0,30.0,16.0,1390.0,204.0,188.0,113.0,1786.0,0.03,663.0, FC13, CA33,Mango
2952.0,353.0,12.0,0.0,0.0,4928.0,200.0,219.0,157.0,4105.0,0.43,-612.0, FC11, CA40,Apple
2899.0,187.0,13.0,553.0,54.0,2565.0,221.0,249.0,159.0,1874.0,0.91,818.0, FC13, CA46,Melon
2217.0,81.0,18.0,90.0,21.0,703.0,242.0,204.0,86.0,1592.0,0.96,673.0, FC14, CA23,Carrot
2812.0,336.0,20.0,108.0,17.0,1617.0,170.0,207.0,174.0,1725.0,0.16,25.0, FC13, CA33,Mango
3206.0,304.0,7.0,124.0,-7.0,3302.0,201.0,237.0,175.0,1410.0,0.36,-433.0, FC11, CA42,Apple
2201.0,337.0,9.0,0.0,0.0,774.0,200.0,228.0,166.0,1533.0,0.56,-246.0, FC14, CA24,Carrot
2789.0,336.0,20.0,256.0,67.0,1731.0,172.0,209.0,174.0,1091.0,0.14,-584.0, FC13, CA31,Melon
2939.0,56.0,18.0,95.0,20.0,5563.0,229.0,200.0,98.0,4224.0,0.38,740.0, FC11, CA44,Orange
2304.0,20.0,19.0,350.0,141.0,1423.0,203.0,195.0,124.0,939.0,0.24,278.0, FC14, CA30,Berry
2799.0,82.0,25.0,201.0,126.0,210.0,245.0,187.0,56.0,1507.0,0.23,-406.0, FC11, CA49,Melon
2844.0,153.0,18.0,30.0,4.0,417.0,239.0,238.0,122.0,1195.0,0.08,3.0, FC13, CA53,Melon
2138.0,13.0,11.0,0.0,0.0,1025.0,209.0,217.0,144.0,1422.0,0.43,701.0, FC14, CA30,Carrot
2867.0,169.0,18.0,210.0,84.0,992.0,231.0,244.0,138.0,3019.0,0.74,-983.0, FC13, CA24,Melon
2411.0,103.0,20.0,85.0,25.0,949.0,249.0,210.0,80.0,942.0,0.89,-737.0, FC14, CA26,Berry
2228.0,43.0,9.0,0.0,0.0,1356.0,222.0,220.0,132.0,577.0,0.25,596.0, FC14, CA34,Carrot
2510.0,79.0,14.0,192.0,19.0,891.0,237.0,215.0,106.0,5325.0,0.54,-20.0, FC11, CA38,Melon
2893.0,21.0,6.0,295.0,36.0,4106.0,216.0,227.0,148.0,5865.0,0.1,-481.0, FC11, CA32,Orange
2528.0,137.0,17.0,67.0,14.0,1434.0,244.0,231.0,109.0,1328.0,0.3,914.0, FC13, CA24,Berry
2878.0,54.0,10.0,371.0,46.0,690.0,226.0,218.0,124.0,1395.0,0.21,755.0, FC13, CA31,Melon
2293.0,27.0,14.0,268.0,55.0,616.0,213.0,210.0,130.0,484.0,0.36,-920.0, FC14, CA26,Berry
2495.0,121.0,16.0,124.0,40.0,886.0,246.0,225.0,103.0,799.0,0.1,-322.0, FC13, CA24,Berry
2822.0,230.0,16.0,283.0,134.0,1073.0,195.0,253.0,192.0,1836.0,0.18,-329.0, FC13, CA24,Melon
3251.0,131.84301868438484,9.0,67.0,8.0,2375.0,235.0,229.0,125.0,2795.0,0.95,-116.0, FC11, CA58,Peach
2050.0,287.0,21.0,42.0,12.0,691.0,159.0,234.0,214.0,663.0,0.35,44.0, FC14, CA37,Carrot
2796.0,42.0,26.0,283.0,147.0,1206.0,214.0,175.0,82.0,564.0,0.96,-426.0, FC13, CA53,Mango
2055.0,90.0,26.0,30.0,11.0,335.0,248.0,190.0,54.0,335.0,0.06,243.0, FC14, CA23,Carrot
2794.0,285.0,17.0,283.0,99.0,979.0,171.0,238.0,206.0,1914.0,0.06,751.0, FC13, CA24,Melon
2185.0,285.0,39.0,134.0,108.0,258.0,88.0,208.0,243.0,633.0,0.04,-267.0, FC14, CA30,Berry
2265.0,9.0,21.0,0.0,0.0,391.0,191.0,192.0,133.0,658.0,0.4,331.0, FC14, CA30,Carrot
2690.0,125.0230140897145,21.0,285.0,83.0,2110.0,194.0,254.0,189.0,2532.0,0.2,-846.0, FC13, CA24,Berry
2595.0,2.0,6.0,510.0,34.0,636.0,212.0,229.0,154.0,745.0,0.9,-89.0, FC13, CA37,Melon
3146.0,95.0,12.0,240.0,-28.0,3287.0,239.0,222.0,112.0,5052.0,0.93,-328.0, FC11, CA50,Apple
2455.0,44.0,28.0,60.0,30.0,497.0,213.0,166.0,71.0,1040.0,0.84,-303.0, FC14, CA30,Berry
2634.0,189.0,6.0,418.0,95.0,1557.0,221.0,245.0,159.0,1919.0,0.9,807.0, FC13, CA24,Berry
2224.0,110.0,24.0,108.0,40.0,1040.0,252.0,206.0,68.0,1253.0,0.15,-285.0, FC14, CA23,Carrot
2742.0,12.0,15.0,210.0,29.0,2575.0,203.0,207.0,139.0,335.0,0.9,-768.0, FC13, CA51,Melon
2417.0,37.0,10.0,90.0,30.0,914.0,220.0,218.0,132.0,1332.0,0.39,-675.0, FC14, CA26,Berry
2644.0,149.0,16.0,0.0,0.0,1183.0,239.0,237.0,122.0,726.0,0.32,353.0, FC13, CA22,Melon
3349.0,66.0,11.0,408.0,59.0,3512.0,231.0,217.0,117.0,1643.0,0.75,294.0, FC11, CA49,Peach
3110.0,218.0,5.0,108.0,12.0,1514.0,214.0,245.0,168.0,2162.0,0.94,-822.0, FC13, CA43,Apple
2565.0,244.87171873305022,20.0,361.0,112.0,787.0,247.0,226.0,98.0,1045.0,0.61,546.0, FC13, CA22,Berry
2885.0,76.0,8.0,335.0,53.0,720.0,230.0,226.0,128.0,1433.0,0.52,-652.0, FC13, CA31,Melon
2320.0,113.0,32.0,242.0,99.0,553.0,254.0,188.0,35.0,1742.0,0.22,117.0, FC14, CA23,Carrot
3371.0,166.0373314899184,34.0,240.0,31.0,3144.0,224.0,150.0,32.0,1899.0,0.35,-86.0, FC11, CA59,Peach
2564.0,32.0,3.0,216.0,22.0,1316.0,219.0,232.0,150.0,1371.0,0.53,-902.0, FC13, CA22,Melon
2738.0,280.0,12.0,60.0,3.0,1706.0,186.0,241.0,195.0,1008.0,0.13,213.0, FC13, CA53,Melon
3301.0,34.0,7.0,42.0,1.0,2006.0,219.0,225.0,142.0,1716.0,0.67,-80.0, FC13, CA58,Apple
2375.0,319.0,27.0,108.0,53.0,162.0,140.0,204.0,198.0,342.0,0.64,563.0, FC14, CA30,Berry
2344.0,99.0,22.0,42.0,10.0,942.0,250.0,204.0,71.0,973.0,0.77,767.0, FC14, CA25,Berry
2469.0,90.0,28.0,255.0,71.0,816.0,249.0,184.0,45.0,631.0,0.32,682.0, FC14, CA21,Berry
2311.0,52.0,8.0,0.0,0.0,968.0,225.0,223.0,132.0,912.0,0.41,-878.0, FC14, CA34,Carrot
2063.0,81.0,9.0,30.0,0.0,514.0,232.0,225.0,125.0,192.0,1.0,-31.0, FC14, CA23,Carrot
2211.0,97.0,38.0,216.0,139.0,592.0,249.0,159.0,1.0,150.0,0.13,-23.0, FC14, CA23,Carrot
2264.0,80.0,20.0,60.0,23.0,323.0,242.0,200.0,78.0,1756.0,0.41,-214.0, FC14, CA23,Carrot
2884.0,157.0,14.0,210.0,46.0,940.0,235.0,241.0,134.0,2203.0,0.54,366.0, FC13, CA53,Melon
1936.0,163.0,13.0,120.0,37.0,127.0,232.0,243.0,140.0,816.0,0.52,639.0, FC14, CA23,Berry
2858.0,327.0,11.0,0.0,0.0,1626.0,192.0,227.0,174.0,1224.0,0.08,-171.0, FC13, CA43,Melon
2241.0,128.0,34.0,268.0,150.0,732.0,252.0,197.0,42.0,212.0,0.71,196.0, FC14, CA23,Carrot
3131.0,169.0,5.0,162.0,-5.0,4073.0,224.0,242.0,153.0,1478.0,0.56,845.0, FC11, CA49,Apple
2280.0,140.16263121552464,29.0,384.0,155.0,1146.0,253.0,206.0,59.0,626.0,0.68,-188.0, FC14, CA23,Carrot
2254.0,312.0,13.0,0.0,0.0,1142.0,185.0,230.0,185.0,424.0,0.7,-580.0, FC14, CA21,Carrot
2362.0,325.0,28.0,162.0,32.0,644.0,140.0,198.0,191.0,513.0,0.8,-342.0, FC14, CA30,Berry
2431.0,103.0,28.0,339.0,191.0,1634.0,253.0,190.0,44.0,342.0,0.11,-84.0, FC14, CA26,Berry
2524.0,191.0,9.0,256.0,40.0,924.0,220.0,247.0,161.0,983.0,0.3,-879.0, FC13, CA22,Berry
2963.0,181.0,26.0,190.0,45.0,297.0,218.0,245.0,143.0,778.0,0.72,-122.0, FC13, CA33,Melon
2716.0,346.0,10.0,30.0,3.0,1503.0,201.0,225.0,162.0,1317.0,0.27,-322.0, FC13, CA30,Melon
3215.0,261.0,10.0,390.0,52.0,2800.0,197.0,245.0,187.0,847.0,0.13,806.0, FC13, CA44,Apple
2291.0,129.0,16.0,0.0,0.0,1065.0,244.0,229.0,108.0,306.0,0.91,-833.0, FC14, CA26,Carrot
2364.0,51.0,10.0,446.0,170.0,957.0,225.0,219.0,127.0,1437.0,0.19,897.0, FC14, CA26,Carrot
2260.0,258.830576859484,13.0,0.0,0.0,1131.0,185.0,231.0,186.0,395.0,0.48,339.0, FC14, CA21,Carrot
2608.0,117.16997348980141,11.0,0.0,0.0,2077.0,223.0,217.0,127.0,2224.0,0.33,-274.0, FC13, CA31,Berry
3121.0,66.0,16.0,541.0,144.0,674.0,234.0,207.0,101.0,1590.0,0.04,205.0, FC11, CA50,Apple
2827.0,157.0,25.0,120.0,79.0,1924.0,238.0,234.0,110.0,1008.0,0.75,84.0, FC13, CA33,Melon
2116.0,8.0,2.0,30.0,0.0,1266.0,217.0,235.0,155.0,1048.0,0.96,-970.0, FC14, CA21,Carrot
2696.0,151.0,6.0,150.0,23.0,1952.0,228.0,240.0,146.0,2525.0,0.23,-605.0, FC13, CA22,Berry
2658.0,357.0,20.0,300.0,54.0,1597.0,184.0,199.0,149.0,4286.0,0.32,-314.0, FC11, CA49,Orange
2894.0,309.0,17.0,735.0,204.0,2131.0,170.0,226.0,196.0,1790.0,0.39,363.0, FC13, CA33,Melon
2611.0,99.0,14.0,30.0,2.0,1200.0,243.0,220.0,103.0,495.0,0.53,844.0, FC11, CA50,Melon
3034.0,68.0,12.0,362.0,43.0,5550.0,232.0,216.0,114.0,5100.0,0.62,-611.0, FC11, CA49,Apple
2073.0,312.0,24.0,0.0,0.0,541.0,150.0,215.0,202.0,201.0,0.57,-901.0, FC14, CA24,Carrot
3241.0,202.0,12.0,277.0,50.0,3571.0,214.0,251.0,169.0,3204.0,0.58,-601.0, FC11, CA50,Apple
1916.0,24.0,25.0,212.0,74.0,175.0,197.0,177.0,105.0,789.0,0.66,-952.0, FC14, CA22,Mango
3099.0,290.0,21.0,604.0,160.0,6120.0,156.0,232.0,214.0,1533.0,0.84,-83.0, FC11, CA49,Apple
2751.0,234.0,17.0,134.0,25.0,1891.0,189.0,253.0,198.0,890.0,0.07,937.0, FC13, CA51,Melon
2172.0,8.0,33.0,60.0,19.0,1317.0,164.0,157.0,115.0,1092.0,0.93,-953.0, FC14, CA30,Berry
2422.0,0.0,14.0,180.0,52.0,1061.0,199.0,214.0,151.0,937.0,0.29,210.0, FC14, CA26,Berry
2006.0,351.0,29.0,124.0,98.0,150.0,155.0,177.0,150.0,404.0,0.27,-10.0, FC14, CA30,Berry
2558.0,178.0,7.0,0.0,0.0,1380.0,224.0,245.0,155.0,1054.0,0.65,844.0, FC13, CA37,Melon
2114.0,90.0,37.0,95.0,63.0,390.0,246.0,154.0,0.0,277.0,0.12,-593.0, FC14, CA23,Carrot
2355.0,79.0,11.0,0.0,0.0,1207.0,234.0,220.0,117.0,659.0,0.58,814.0, FC14, CA36,Carrot
2843.0,166.0,12.0,242.0,53.0,4434.0,230.0,244.0,144.0,4956.0,0.47,545.0, FC11, CA50,Orange
2268.0,140.0,24.0,201.0,110.0,1445.0,247.0,225.0,92.0,858.0,0.32,-774.0, FC14, CA23,Carrot
2338.0,103.0,25.0,339.0,17.0,990.0,252.0,199.0,59.0,750.0,1.0,850.0, FC14, CA30,Berry
2562.0,76.0,4.0,350.0,16.0,1215.0,225.0,232.0,143.0,1339.0,0.58,-87.0, FC13, CA22,Melon
3091.0,119.0,10.0,180.0,1.0,967.0,237.0,232.0,125.0,1640.0,0.38,-183.0, FC11, CA43,Apple
2779.0,251.0,16.0,295.0,25.0,1761.0,184.0,249.0,202.0,2163.0,0.51,890.0, FC13, CA37,Melon
2943.0,282.0,13.0,60.0,8.0,4841.0,184.0,241.0,196.0,2002.0,0.34,-773.0, FC11, CA49,Melon
2377.0,357.0,18.0,295.0,120.0,1282.0,189.0,205.0,151.0,1120.0,0.16,-431.0, FC14, CA30,Berry
2200.0,131.0,19.0,30.0,7.0,955.0,247.0,226.0,100.0,1337.0,0.28,-61.0, FC14, CA23,Carrot
3246.0,84.0,16.0,324.0,73.0,794.0,241.0,212.0,97.0,932.0,0.22,233.0, FC13, CA59,Peach
3160.0,270.0,18.0,331.0,50.0,1266.0,172.0,243.0,210.0,2597.0,1.0,500.0, FC13, CA53,Apple
2344.0,351.0,18.0,426.0,219.0,1047.0,185.0,206.0,157.0,1318.0,0.47,722.0, FC14, CA30,Berry
3213.0,308.0,30.0,175.0,41.0,3861.0,127.0,206.0,213.0,1578.0,0.17,-84.0, FC11, CA49,Apple
2770.0,74.34585046819028,31.0,95.0,-35.0,190.0,234.0,162.0,35.0,2311.0,0.43,933.0, FC11, CA50,Melon
2151.0,177.0,23.0,295.0,134.0,481.0,224.0,245.0,140.0,430.0,0.56,618.0, FC14, CA21,Berry
2972.0,345.0,12.0,30.0,4.0,324.0,196.0,221.0,163.0,837.0,0.9,-53.0, FC11, CA42,Apple
