X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
2402.0,169.78535279417508,22.0,175.0,51.0,582.0,188.0,189.0,132.0,1155.0,0.5,687.0,4,30,Berry
2712.0,189.0,16.0,270.0,105.0,2032.0,219.0,250.0,160.0,2605.0,0.9,641.0,3,24,Berry
2151.0,351.0,18.0,210.0,87.0,495.0,186.0,207.0,158.0,446.0,0.3,674.0,4,30,Berry
2283.0,338.0,24.0,234.0,45.0,636.0,161.0,198.0,172.0,492.0,0.17,251.0,4,26,Berry
2269.0,325.0,25.0,42.0,13.0,902.0,151.0,204.0,189.0,525.0,0.36,603.0,4,30,Berry
2208.0,135.0,10.0,120.0,12.0,85.0,236.0,236.0,130.0,277.0,0.68,305.0,4,22,Berry
2462.0,353.0,20.0,283.0,106.0,700.0,182.0,202.0,155.0,1235.0,0.23,-408.0,4,30,Berry
2045.0,313.0,23.0,124.0,40.0,170.0,152.0,216.0,201.0,732.0,0.9,828.0,4,30,Berry
2281.0,14.0,28.0,408.0,124.0,824.0,181.0,169.0,112.0,1019.0,0.81,-998.0,4,30,Berry
2595.0,197.0,12.0,330.0,90.0,866.0,217.0,250.0,166.0,1498.0,0.68,-68.0,3,24,Berry
2482.0,356.0,16.0,543.0,92.0,1249.0,193.0,211.0,154.0,564.0,0.0,-180.0,4,26,Berry
2417.0,170.0,13.0,300.0,73.0,1022.0,229.0,245.0,145.0,1438.0,0.17,-1.0,4,26,Berry
2234.0,292.0,37.0,85.0,25.0,785.0,95.0,205.0,236.0,636.0,0.28,160.0,4,30,Berry
2544.0,165.0,7.0,382.0,53.0,830.0,226.0,242.0,150.0,1176.0,0.02,-236.0,3,22,Berry
2552.0,121.0,21.0,95.0,28.0,1513.0,250.0,218.0,85.0,1415.0,1.0,952.0,3,24,Berry
2443.0,330.0,14.0,108.0,13.0,942.0,185.0,222.0,176.0,1290.0,0.37,-831.0,4,26,Berry
2090.0,286.0,28.0,60.0,46.0,390.0,131.0,226.0,228.0,339.0,0.25,253.0,4,30,Berry
2035.0,323.0,23.0,95.0,32.0,150.0,154.0,209.0,191.0,716.0,0.08,-27.0,4,30,Berry
2609.0,219.0,17.0,300.0,62.0,1110.0,198.0,254.0,188.0,1019.0,0.58,842.0,3,24,Berry
2388.0,128.0,13.0,242.0,97.0,1222.0,242.0,231.0,116.0,1041.0,0.04,-37.0,4,22,Berry
2416.0,290.0,18.0,60.0,22.0,365.0,167.0,235.0,207.0,872.0,0.02,-455.0,4,30,Berry
2450.0,227.43894460674,25.0,234.0,25.0,671.0,200.0,178.0,104.0,1577.0,0.2,30.0,4,30,Berry
2424.0,38.0,13.0,85.0,16.0,1050.0,219.0,212.0,125.0,1158.0,0.19,59.0,4,30,Berry
2103.0,225.0,20.0,127.0,39.0,564.0,188.0,254.0,197.0,875.0,0.75,-227.0,4,26,Berry
2522.0,227.0,12.0,242.0,37.0,942.0,203.0,251.0,183.0,1008.0,0.78,825.0,3,22,Berry
2461.0,34.0,14.0,120.0,18.0,256.0,217.0,210.0,125.0,1874.0,0.01,-600.0,4,26,Berry
2278.0,283.0,20.0,127.0,-19.0,485.0,161.0,237.0,214.0,469.0,0.62,-989.0,4,30,Berry
2669.0,196.0,17.0,283.0,62.0,2148.0,214.0,252.0,167.0,2502.0,0.63,99.0,3,24,Berry
2087.0,145.0,35.0,127.0,78.0,365.0,243.0,210.0,64.0,390.0,0.17,504.0,4,26,Berry
2622.0,202.0,16.0,331.0,83.0,1477.0,211.0,253.0,172.0,1961.0,0.01,-535.0,3,24,Berry
2463.0,326.0,5.0,150.0,50.0,228.0,206.0,234.0,166.0,371.0,0.49,279.0,4,26,Berry
2763.0,140.7376051510821,22.0,485.0,129.0,2589.0,238.0,237.0,118.0,2083.0,0.05,-397.0,3,24,Berry
2343.0,253.0,34.0,474.0,13.0,764.0,124.0,238.0,238.0,825.0,0.08,824.0,4,21,Berry
2129.0,259.0,12.0,210.0,96.0,342.0,190.0,247.0,195.0,379.0,0.66,904.0,4,21,Berry
2409.0,178.0,31.0,120.0,51.0,524.0,216.0,240.0,133.0,1150.0,0.93,286.0,4,24,Berry
2491.0,310.0,17.0,272.0,63.0,395.0,171.0,226.0,194.0,1803.0,0.89,444.0,4,30,Berry
2443.0,343.0,22.0,256.0,122.0,319.0,170.0,201.0,166.0,272.0,0.17,-151.0,4,30,Berry
2190.0,1.0,41.0,524.0,33.0,566.0,133.0,133.0,113.0,778.0,0.38,175.0,4,30,Berry
2490.0,74.0,18.0,67.0,9.0,1103.0,239.0,202.0,88.0,977.0,0.98,49.0,3,37,Berry
2736.0,102.0,14.0,418.0,157.0,1565.0,243.0,221.0,104.0,1045.0,0.33,363.0,3,31,Berry
2566.0,33.0,7.0,330.0,89.0,741.0,219.0,226.0,143.0,994.0,0.82,-58.0,4,26,Berry
2378.0,2.0,18.0,283.0,121.0,1307.0,193.0,203.0,146.0,1092.0,0.31,955.0,4,30,Berry
2328.0,106.0,8.0,331.0,104.0,785.0,233.0,231.0,130.0,108.0,0.69,-67.0,4,26,Berry
2677.0,89.0,20.0,108.0,22.0,2228.0,246.0,203.0,78.0,2553.0,0.55,492.0,3,22,Berry
2629.0,193.0,22.0,85.0,22.0,1986.0,212.0,251.0,163.0,2685.0,0.26,-962.0,3,24,Berry
2320.0,316.0,28.0,323.0,171.0,1231.0,136.0,204.0,202.0,663.0,0.57,-421.0,4,30,Berry
2247.0,331.0,17.0,240.0,135.0,808.0,179.0,217.0,177.0,283.0,0.32,-210.0,4,30,Berry
2764.0,167.0,17.0,268.0,34.0,2355.0,232.0,244.0,137.0,2280.0,0.33,97.0,3,24,Berry
2205.0,27.0,30.0,300.0,168.0,516.0,191.0,159.0,87.0,379.0,0.33,919.0,4,30,Berry
2318.0,142.27912799456033,29.0,60.0,38.0,450.0,127.0,213.0,220.0,1664.0,0.54,-684.0,4,30,Berry
2077.0,83.0,30.0,242.0,144.0,256.0,245.0,172.0,34.0,418.0,0.08,152.0,4,21,Berry
2507.0,66.0,23.0,95.0,38.0,967.0,235.0,188.0,74.0,837.0,0.47,606.0,4,30,Berry
2276.0,52.0,22.0,108.0,63.0,1350.0,225.0,188.0,86.0,624.0,0.04,545.0,4,22,Berry
2563.0,51.0,15.0,180.0,37.0,457.0,226.0,207.0,111.0,953.0,0.98,-359.0,4,26,Berry
2313.0,299.0,29.0,108.0,23.0,808.0,125.0,214.0,222.0,674.0,0.26,-4.0,4,26,Berry
2448.0,75.0,16.0,30.0,13.0,470.0,238.0,209.0,98.0,1776.0,0.12,742.0,4,26,Berry
2564.0,57.0,8.0,0.0,0.0,1550.0,226.0,223.0,132.0,1189.0,0.8,185.0,3,37,Berry
2297.0,323.0,36.0,256.0,147.0,1224.0,110.0,179.0,196.0,755.0,0.52,-941.0,4,30,Berry
2298.0,176.51573586649798,16.0,242.0,100.0,845.0,246.0,221.0,98.0,859.0,0.53,609.0,4,26,Berry
2146.0,273.0,27.0,108.0,43.0,780.0,139.0,236.0,230.0,258.0,0.78,868.0,4,30,Berry
2480.0,218.43472390085273,17.0,552.0,90.0,1110.0,207.0,203.0,129.0,450.0,0.38,-581.0,4,26,Berry
2092.0,64.51077778436274,27.0,228.0,84.0,335.0,164.0,183.0,150.0,182.0,0.89,444.0,4,25,Berry
2555.0,358.0,15.0,511.0,169.0,900.0,195.0,210.0,152.0,1177.0,0.89,310.0,4,30,Berry
2199.0,200.0,22.0,60.0,15.0,277.0,206.0,253.0,171.0,426.0,0.44,775.0,4,22,Berry
2401.0,0.0,30.0,480.0,195.0,1110.0,161.0,168.0,132.0,201.0,0.3,-440.0,4,30,Berry
2225.0,321.0,17.0,190.0,37.0,1239.0,175.0,222.0,186.0,1050.0,0.2,-700.0,4,30,Berry
2332.0,32.0,4.0,30.0,5.0,0.0,219.0,230.0,147.0,771.0,0.89,740.0,4,37,Berry
2699.0,156.0,10.0,443.0,91.0,560.0,232.0,242.0,141.0,67.0,0.83,-559.0,3,24,Berry
2429.0,79.0,10.0,67.0,14.0,962.0,234.0,222.0,119.0,1231.0,0.06,-79.0,4,26,Berry
2696.0,129.0,18.0,234.0,67.0,2514.0,247.0,226.0,101.0,2275.0,0.3,144.0,3,30,Berry
2013.0,286.15056091544915,36.0,95.0,65.0,285.0,101.0,207.0,234.0,553.0,0.33,410.0,4,30,Berry
2120.0,9.0,34.0,268.0,155.0,335.0,162.0,154.0,112.0,210.0,0.43,950.0,4,30,Berry
2213.0,341.0,34.0,192.0,97.0,1158.0,130.0,168.0,164.0,1116.0,0.21,-177.0,4,30,Berry
2028.0,258.0,16.0,0.0,0.0,424.0,181.0,248.0,204.0,607.0,0.99,-198.0,4,37,Berry
2609.0,209.0,17.0,255.0,95.0,886.0,205.0,254.0,179.0,1595.0,0.2,-311.0,3,24,Berry
2367.0,256.0,23.0,457.0,7.0,228.0,159.0,247.0,221.0,731.0,0.52,386.0,4,30,Berry
2441.0,14.0,16.0,492.0,251.0,997.0,203.0,205.0,136.0,1006.0,0.66,-707.0,4,26,Berry
2323.0,35.0,22.0,0.0,0.0,466.0,212.0,186.0,101.0,391.0,0.31,-916.0,4,37,Berry
2092.0,59.0,25.0,90.0,28.0,150.0,230.0,178.0,66.0,503.0,0.92,356.0,4,30,Berry
2589.0,192.0,26.0,150.0,61.0,1040.0,208.0,249.0,160.0,1348.0,0.84,-249.0,3,24,Berry
2657.0,168.0,13.0,371.0,129.0,816.0,230.0,245.0,144.0,1134.0,0.98,-52.0,3,22,Berry
2665.0,126.0,15.0,446.0,21.0,722.0,244.0,229.0,110.0,458.0,0.93,158.0,3,22,Berry
2285.0,327.0,24.0,421.0,78.0,270.0,154.0,205.0,186.0,1626.0,0.87,-785.0,4,30,Berry
2307.0,358.0,29.0,365.0,150.0,726.0,164.0,175.0,139.0,779.0,0.29,-752.0,4,30,Berry
2286.0,335.0,5.0,150.0,41.0,660.0,209.0,233.0,163.0,582.0,0.69,-294.0,4,22,Berry
2391.0,339.0,11.0,361.0,100.0,1224.0,197.0,225.0,166.0,1129.0,0.84,96.0,4,22,Berry
2361.0,280.0,22.0,430.0,109.0,319.0,155.0,236.0,219.0,696.0,0.2,-147.0,4,30,Berry
2404.0,95.0,11.0,391.0,14.0,983.0,238.0,223.0,114.0,984.0,0.3,-744.0,4,22,Berry
2342.0,136.0,18.0,95.0,35.0,992.0,245.0,230.0,107.0,942.0,0.93,695.0,4,23,Berry
2428.0,55.65966804800946,16.0,134.0,42.0,931.0,245.0,218.0,97.0,979.0,0.11,250.0,4,25,Berry
2311.0,30.0,32.0,283.0,167.0,1019.0,191.0,152.0,77.0,1449.0,0.84,-727.0,4,30,Berry
2765.0,52.0,11.0,175.0,35.0,2382.0,226.0,217.0,124.0,2259.0,0.96,-87.0,3,52,Berry
2273.0,101.0,21.0,134.0,22.0,201.0,249.0,207.0,76.0,916.0,0.61,454.0,4,23,Berry
2321.0,143.0,21.0,108.0,37.0,1454.0,245.0,230.0,103.0,816.0,0.55,-273.0,4,23,Berry
2343.0,83.0,10.0,0.0,0.0,228.0,235.0,222.0,119.0,837.0,0.87,-247.0,4,37,Berry
2558.0,135.0,10.0,192.0,32.0,579.0,236.0,236.0,131.0,931.0,0.24,-414.0,4,26,Berry
2606.0,337.0,23.0,306.0,192.0,335.0,164.0,202.0,173.0,926.0,0.05,531.0,4,30,Berry
2117.0,22.0,30.0,162.0,93.0,570.0,186.0,161.0,96.0,541.0,0.04,254.0,4,30,Berry
2692.0,136.61153958083815,12.0,361.0,58.0,2282.0,239.0,235.0,124.0,2371.0,0.92,-227.0,3,24,Berry
2009.0,348.0,13.0,30.0,7.0,67.0,196.0,219.0,161.0,671.0,0.33,-308.0,4,37,Berry
2620.0,150.0,22.0,120.0,36.0,1598.0,242.0,233.0,109.0,2620.0,0.12,666.0,3,24,Berry
2295.0,329.0,25.0,458.0,207.0,1224.0,153.0,202.0,184.0,1226.0,0.55,-492.0,4,30,Berry
2135.0,15.0,32.0,319.0,77.0,335.0,174.0,157.0,104.0,764.0,0.28,-301.0,4,30,Berry
2669.0,126.0,16.0,361.0,25.0,807.0,245.0,227.0,106.0,485.0,0.62,-735.0,3,22,Berry
2404.0,50.0,21.0,42.0,-2.0,745.0,224.0,189.0,89.0,864.0,0.37,85.0,4,30,Berry
2492.0,20.0,14.0,537.0,102.0,1068.0,209.0,209.0,134.0,446.0,0.44,46.0,4,26,Berry
2339.0,106.0,29.0,210.0,49.0,741.0,254.0,192.0,45.0,525.0,0.47,-573.0,4,26,Berry
2624.0,355.0,13.0,285.0,83.0,1476.0,199.0,218.0,156.0,1689.0,0.27,183.0,3,30,Berry
2392.0,34.0,21.0,297.0,81.0,1430.0,211.0,188.0,104.0,323.0,0.86,215.0,4,30,Berry
2604.0,10.0,16.0,255.0,48.0,446.0,200.0,205.0,139.0,949.0,0.05,-639.0,3,30,Berry
2037.0,57.0,32.0,30.0,17.0,228.0,223.0,155.0,41.0,484.0,0.25,-668.0,4,30,Berry
2408.0,129.24975975075967,23.0,95.0,32.0,618.0,244.0,192.0,64.0,1369.0,0.47,696.0,4,24,Berry
2255.0,324.0,33.0,190.0,103.0,1168.0,122.0,186.0,194.0,743.0,0.42,355.0,4,30,Berry
2137.0,218.0,23.0,295.0,91.0,335.0,188.0,254.0,193.0,870.0,0.74,-450.0,4,21,Berry
2289.0,315.0,22.0,319.0,109.0,1061.0,157.0,216.0,197.0,1207.0,0.42,-795.0,4,30,Berry
2300.0,337.0,35.0,162.0,88.0,1399.0,122.0,168.0,171.0,983.0,0.79,-330.0,4,30,Berry
2484.0,124.0,19.0,60.0,16.0,924.0,248.0,223.0,96.0,752.0,0.37,862.0,3,24,Berry
2189.0,330.0,17.0,85.0,13.0,1176.0,178.0,218.0,178.0,1134.0,0.3,-15.0,4,30,Berry
2128.0,354.0,20.0,60.0,24.0,1323.0,182.0,200.0,152.0,908.0,0.12,-87.0,4,30,Berry
2324.0,274.0,21.0,450.0,243.0,1473.0,159.0,240.0,218.0,1008.0,0.47,899.0,4,30,Berry
2850.0,104.0,23.0,566.0,208.0,2423.0,251.0,203.0,66.0,1989.0,0.27,-576.0,3,30,Berry
2302.0,212.33747791296017,31.0,277.0,164.0,984.0,136.0,181.0,174.0,424.0,0.84,302.0,4,30,Berry
2290.0,359.0,39.0,182.0,108.0,1358.0,134.0,139.0,120.0,1142.0,0.28,-405.0,4,30,Berry
2184.0,21.0,35.0,67.0,41.0,1207.0,174.0,145.0,86.0,1451.0,0.04,856.0,4,30,Berry
2224.0,61.0,29.0,443.0,147.0,495.0,229.0,168.0,52.0,624.0,0.58,-453.0,4,30,Berry
2431.0,118.0,22.0,170.0,71.0,834.0,252.0,213.0,77.0,1149.0,0.25,655.0,4,25,Berry
2096.0,275.0,31.0,67.0,40.0,942.0,123.0,229.0,237.0,270.0,0.76,158.0,4,30,Berry
2073.0,98.0,13.0,150.0,15.0,698.0,241.0,222.0,109.0,849.0,0.84,397.0,4,22,Berry
2011.0,77.69676129001704,37.0,153.0,103.0,190.0,228.0,141.0,12.0,524.0,0.13,-445.0,4,21,Berry
2308.0,354.0,29.0,360.0,151.0,792.0,159.0,175.0,144.0,895.0,0.92,523.0,4,30,Berry
2126.0,291.0,18.0,268.0,119.0,323.0,167.0,234.0,206.0,661.0,0.15,-860.0,4,21,Berry
2256.0,301.0,28.0,330.0,181.0,1505.0,132.0,215.0,217.0,926.0,0.87,858.0,4,30,Berry
2344.0,109.0,11.0,95.0,37.0,1057.0,239.0,228.0,119.0,1012.0,0.39,-759.0,4,23,Berry
2233.0,352.0,19.0,108.0,-32.0,824.0,184.0,204.0,156.0,404.0,0.26,18.0,4,30,Berry
2285.0,5.0,19.0,108.0,25.0,417.0,192.0,199.0,140.0,492.0,0.33,200.0,4,30,Berry
2382.0,171.0,14.0,268.0,95.0,1131.0,229.0,245.0,144.0,1087.0,0.58,-859.0,4,23,Berry
2238.0,298.0,21.0,234.0,54.0,1050.0,157.0,228.0,209.0,1266.0,0.82,114.0,4,30,Berry
1962.0,87.0,20.0,124.0,50.0,124.0,245.0,203.0,79.0,541.0,0.39,-944.0,4,23,Berry
2519.0,311.0,13.0,382.0,15.0,90.0,183.0,230.0,187.0,1749.0,0.19,-840.0,4,26,Berry
2212.0,251.0,38.0,108.0,82.0,633.0,114.0,235.0,241.0,700.0,0.18,-64.0,4,30,Berry
2166.0,260.0,15.0,67.0,8.0,1216.0,181.0,247.0,204.0,553.0,0.59,548.0,4,30,Berry
2030.0,77.0,22.0,67.0,9.0,474.0,241.0,195.0,74.0,616.0,0.33,-26.0,4,26,Berry
2494.0,21.0,7.0,306.0,51.0,67.0,216.0,226.0,147.0,1716.0,0.41,-138.0,4,26,Berry
2059.0,78.0,39.0,150.0,119.0,175.0,237.0,140.0,0.0,297.0,0.95,-175.0,4,21,Berry
2032.0,35.0,33.0,85.0,12.0,242.0,198.0,151.0,67.0,663.0,0.19,100.0,4,21,Berry
2418.0,196.0,27.0,90.0,58.0,488.0,202.0,250.0,166.0,1170.0,0.76,-392.0,4,24,Berry
2307.0,146.0,25.0,0.0,0.0,1080.0,245.0,227.0,95.0,1027.0,0.77,-81.0,4,23,Berry
2596.0,113.0,20.0,67.0,35.0,1556.0,250.0,215.0,84.0,1142.0,0.59,-22.0,3,24,Berry
2331.0,351.0,17.0,228.0,84.0,553.0,188.0,209.0,157.0,649.0,0.71,-426.0,4,30,Berry
2224.0,288.0,36.0,242.0,121.0,531.0,98.0,210.0,239.0,547.0,0.06,13.0,4,30,Berry
2282.0,319.0,28.0,306.0,102.0,816.0,137.0,202.0,199.0,560.0,0.43,259.0,4,30,Berry
2119.0,26.0,35.0,437.0,158.0,474.0,181.0,143.0,76.0,309.0,0.93,-197.0,4,25,Berry
2350.0,161.0,19.0,240.0,63.0,1084.0,235.0,241.0,128.0,1053.0,0.95,492.0,4,23,Berry
2397.0,65.0,12.0,95.0,27.0,1082.0,232.0,215.0,113.0,811.0,0.65,-83.0,4,26,Berry
2163.0,148.0,28.0,90.0,27.0,313.0,243.0,225.0,90.0,497.0,0.67,297.0,4,21,Berry
2423.0,140.0,12.0,598.0,117.0,805.0,238.0,236.0,127.0,1140.0,0.51,40.0,4,26,Berry
2653.0,129.0,15.0,418.0,118.0,1645.0,243.0,230.0,111.0,2227.0,0.02,27.0,3,24,Berry
2249.0,334.0,33.0,277.0,147.0,1198.0,127.0,177.0,178.0,1136.0,0.45,-616.0,4,30,Berry
2274.0,114.0,28.0,60.0,27.0,799.0,254.0,199.0,51.0,543.0,0.02,-189.0,4,24,Berry
2373.0,130.0,27.0,350.0,79.0,418.0,252.0,213.0,69.0,997.0,0.11,887.0,4,23,Berry
2237.0,89.0,14.0,162.0,86.0,1503.0,240.0,217.0,104.0,175.0,0.39,-842.0,4,30,Berry
2531.0,327.0,10.0,295.0,27.0,90.0,196.0,229.0,173.0,1879.0,0.32,246.0,4,26,Berry
2688.0,89.0,17.0,60.0,-1.0,2206.0,244.0,210.0,89.0,2546.0,0.34,155.0,3,31,Berry
2329.0,171.35974020571598,16.0,150.0,85.0,1392.0,194.0,207.0,148.0,1154.0,0.34,-673.0,4,22,Berry
2330.0,29.0,25.0,127.0,24.0,812.0,202.0,176.0,99.0,658.0,0.61,-319.0,4,30,Berry
2108.0,274.0,33.0,60.0,31.0,1448.0,116.0,227.0,240.0,819.0,0.05,-738.0,4,30,Berry
2483.0,355.0,5.0,180.0,32.0,743.0,211.0,230.0,157.0,1214.0,0.37,781.0,4,26,Berry
2679.0,98.0,24.0,127.0,46.0,2414.0,250.0,199.0,63.0,2389.0,0.94,243.0,3,30,Berry
2376.0,309.0,31.0,335.0,129.0,698.0,122.0,203.0,213.0,391.0,0.03,295.0,4,30,Berry
2223.0,299.0,22.0,30.0,16.0,767.0,153.0,226.0,210.0,1560.0,0.49,713.0,4,30,Berry
2361.0,329.0,31.0,95.0,43.0,170.0,132.0,187.0,185.0,124.0,0.79,-743.0,4,30,Berry
2143.0,170.0,32.0,247.0,124.0,547.0,223.0,234.0,116.0,258.0,0.45,255.0,4,21,Berry
2159.0,253.0,27.0,153.0,75.0,1167.0,148.0,245.0,228.0,426.0,0.06,133.0,4,21,Berry
2409.0,334.0,23.0,134.0,20.0,1084.0,161.0,203.0,178.0,1140.0,0.3,-146.0,4,30,Berry
2614.0,154.0,19.0,301.0,55.0,1592.0,239.0,238.0,122.0,2335.0,0.13,221.0,3,24,Berry
2665.0,59.0,1.0,42.0,-2.0,1956.0,220.0,235.0,152.0,1723.0,0.69,136.0,3,52,Berry
2560.0,220.46329712109997,17.0,175.0,32.0,1075.0,211.0,253.0,171.0,1222.0,0.23,366.0,3,24,Berry
2627.0,174.0,28.0,150.0,4.0,1406.0,224.0,241.0,131.0,931.0,0.69,651.0,3,24,Berry
2546.0,126.0,8.0,553.0,65.0,918.0,234.0,235.0,132.0,1209.0,0.71,-874.0,3,22,Berry
2343.0,332.0,30.0,300.0,199.0,1082.0,137.0,187.0,181.0,1320.0,0.62,827.0,4,30,Berry
2194.0,170.0,24.0,300.0,175.0,481.0,229.0,242.0,130.0,175.0,0.07,131.0,4,25,Berry
2356.0,136.0,20.0,210.0,69.0,1121.0,247.0,227.0,100.0,1050.0,0.2,-167.0,4,23,Berry
2437.0,304.0,5.0,342.0,175.0,1358.0,205.0,237.0,171.0,618.0,0.57,-638.0,4,26,Berry
2360.0,69.0,22.0,277.0,31.0,960.0,237.0,192.0,76.0,782.0,0.63,-219.0,4,30,Berry
2265.0,341.0,46.0,180.0,121.0,1183.0,85.0,128.0,154.0,1433.0,0.42,472.0,4,30,Berry
2124.0,121.0,27.0,391.0,189.0,402.0,253.0,207.0,64.0,481.0,0.17,34.0,4,21,Berry
2411.0,171.0,18.0,418.0,68.0,594.0,229.0,245.0,140.0,808.0,0.68,839.0,4,23,Berry
2809.0,185.0,25.0,313.0,143.0,2117.0,215.0,247.0,150.0,2147.0,0.99,901.0,3,30,Berry
2767.0,129.0,13.0,450.0,133.0,2675.0,241.0,232.0,119.0,2059.0,0.35,515.0,3,30,Berry
2240.0,333.0,34.0,255.0,140.0,1187.0,125.0,176.0,179.0,1130.0,0.31,781.0,4,30,Berry
2639.0,176.0,9.0,60.0,0.0,1107.0,225.0,245.0,153.0,720.0,0.96,668.0,3,22,Berry
2652.0,45.0,1.0,350.0,119.0,492.0,219.0,236.0,155.0,1423.0,0.1,66.0,3,22,Berry
2707.0,151.0,15.0,390.0,73.0,2349.0,238.0,239.0,127.0,2305.0,0.36,-169.0,3,24,Berry
2220.0,326.0,30.0,124.0,67.0,1114.0,133.0,192.0,191.0,726.0,0.15,561.0,4,30,Berry
2290.0,297.0,25.0,365.0,214.0,1436.0,142.0,222.0,217.0,1020.0,0.12,104.0,4,30,Berry
2299.0,166.4657281645516,22.0,201.0,62.0,1326.0,190.0,189.0,130.0,1008.0,0.9,-876.0,4,30,Berry
2413.0,188.0,32.0,95.0,57.0,342.0,205.0,243.0,149.0,1061.0,0.8,-641.0,4,24,Berry
2090.0,252.0,23.0,150.0,41.0,150.0,163.0,248.0,219.0,865.0,0.14,172.0,4,21,Berry
2551.0,32.0,4.0,0.0,0.0,1421.0,219.0,230.0,147.0,1114.0,0.77,293.0,3,37,Berry
2774.0,98.0,23.0,366.0,141.0,2415.0,250.0,200.0,65.0,2166.0,0.84,582.0,3,30,Berry
2219.0,12.0,23.0,201.0,98.0,1024.0,190.0,187.0,127.0,1262.0,0.05,-388.0,4,21,Berry
2398.0,274.0,12.0,95.0,9.0,1201.0,189.0,243.0,193.0,1022.0,0.88,492.0,4,26,Berry
2810.0,116.0,20.0,595.0,181.0,2714.0,249.0,217.0,87.0,1911.0,0.69,623.0,3,30,Berry
2312.0,148.0,28.0,60.0,32.0,1563.0,244.0,224.0,89.0,659.0,0.83,-763.0,4,23,Berry
2385.0,327.0,23.0,170.0,80.0,297.0,158.0,207.0,185.0,242.0,0.24,521.0,4,30,Berry
2337.0,129.9206219837955,33.0,120.0,46.0,297.0,143.0,166.0,148.0,408.0,0.52,408.0,4,30,Berry
2625.0,161.0,27.0,108.0,41.0,1945.0,235.0,235.0,112.0,1452.0,0.36,55.0,3,24,Berry
2293.0,100.32518394609922,27.0,67.0,31.0,1310.0,252.0,213.0,69.0,582.0,0.5,-587.0,4,23,Berry
2367.0,314.0,47.0,228.0,143.0,1273.0,59.0,155.0,210.0,962.0,0.74,-732.0,4,30,Berry
2519.0,182.0,20.0,60.0,21.0,1130.0,222.0,249.0,151.0,1371.0,0.57,373.0,3,24,Berry
2110.0,54.0,25.0,342.0,150.0,390.0,225.0,177.0,71.0,466.0,0.18,664.0,4,21,Berry
2145.0,310.0,25.0,382.0,133.0,433.0,145.0,214.0,206.0,571.0,0.43,490.0,4,30,Berry
2302.0,106.0,16.0,379.0,166.0,1024.0,246.0,218.0,96.0,361.0,0.0,-553.0,4,26,Berry
1903.0,67.0,16.0,108.0,36.0,120.0,234.0,207.0,100.0,969.0,0.88,-951.0,4,23,Berry
2304.0,124.0,15.0,361.0,16.0,930.0,245.0,227.0,107.0,642.0,0.94,190.0,4,22,Berry
2397.0,25.0,26.0,60.0,13.0,660.0,197.0,175.0,103.0,1298.0,0.36,403.0,4,30,Berry
2270.0,2.0,17.0,402.0,183.0,570.0,194.0,206.0,146.0,426.0,0.41,916.0,4,30,Berry
2547.0,65.0,16.0,300.0,23.0,1142.0,233.0,207.0,101.0,1159.0,0.42,774.0,3,24,Berry
2700.0,103.0,5.0,309.0,31.0,853.0,229.0,233.0,138.0,395.0,0.15,936.0,3,22,Berry
2359.0,219.408434923491,28.0,190.0,79.0,503.0,139.0,239.0,232.0,1831.0,0.37,-293.0,4,24,Berry
2705.0,144.0,21.0,365.0,71.0,2442.0,244.0,231.0,106.0,2232.0,0.09,351.0,3,24,Berry
2673.0,166.0,26.0,201.0,89.0,1869.0,231.0,238.0,121.0,1403.0,0.05,-468.0,3,24,Berry
2438.0,155.49472157639852,17.0,306.0,48.0,1087.0,234.0,204.0,96.0,792.0,0.38,-196.0,4,30,Berry
2393.0,349.0,24.0,323.0,211.0,1188.0,168.0,193.0,158.0,1159.0,0.12,-492.0,4,30,Berry
2282.0,51.0,20.0,335.0,84.0,840.0,226.0,192.0,92.0,854.0,0.45,-171.0,4,26,Berry
2326.0,30.0,22.0,234.0,24.0,960.0,207.0,186.0,106.0,153.0,0.22,371.0,4,26,Berry
2112.0,268.0,34.0,60.0,37.0,1463.0,115.0,230.0,242.0,789.0,0.52,-628.0,4,30,Berry
2531.0,96.0,9.0,297.0,48.0,120.0,234.0,228.0,125.0,1880.0,0.2,559.0,4,26,Berry
2520.0,190.0,9.0,228.0,37.0,949.0,220.0,248.0,161.0,967.0,0.1,816.0,3,22,Berry
2656.0,161.0,17.0,361.0,52.0,553.0,235.0,242.0,132.0,162.0,0.89,-300.0,3,24,Berry
2433.0,282.0,25.0,247.0,153.0,285.0,142.0,232.0,225.0,1702.0,0.67,138.0,4,30,Berry
1950.0,87.0,20.0,0.0,0.0,30.0,245.0,203.0,0.0,127.0,0.16,674.0,4,21,Berry
2125.0,274.0,35.0,258.0,232.0,283.0,109.0,224.0,243.0,228.0,0.19,708.0,4,30,Berry
2320.0,316.0,25.0,134.0,7.0,564.0,146.0,210.0,200.0,484.0,0.29,-743.0,4,30,Berry
2193.0,8.0,41.0,518.0,36.0,582.0,140.0,126.0,97.0,805.0,0.93,664.0,4,30,Berry
2429.0,240.0,5.0,510.0,123.0,875.0,210.0,244.0,172.0,1234.0,0.98,528.0,4,26,Berry
2312.0,111.0,26.0,234.0,61.0,300.0,253.0,202.0,59.0,876.0,0.11,-251.0,4,23,Berry
